Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
"Vino 'Oltrepò Pavese' Rosso Riserva, varietà Barbera'",vino 'Rosso Riserva',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Cortese'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Cortese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Cortese'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco, varietà Malvasia'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Di Candia Aromatica': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Di Candia Aromatica'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco, varietà Moscato'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Riserva, varietà Riesling'",vino 'Bianco Riserva',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Nero', Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Moscato'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Rosso, varietà Barbera'",vino 'Rosso',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco, varietà Sauvignon'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Sauvignon'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Riesling'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Nero', Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Riesling'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Nero', Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
Vino 'Oltrepò Pavese' Rosso,vino 'Rosso',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': massimo (<=) 65%, Vitigno 'Barbera': minimo (>=) 25%, Vitigno 'Croatina': massimo (<=) 65%, Vitigno 'Croatina': minimo (>=) 25%, Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)', Vitigno 'Pinot Nero': massimo (<=) 45%",25%,"15%, 45%, 65%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Croatina', Vitigno 'Pinot Nero', Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Liquoroso, varietà Moscato'",vino 'Bianco Liquoroso',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Moscato'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Rosato Spumante, varietà Pinot nero (vinificato in rosato)'",vino 'Rosato Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco, varietà Pinot nero (vinificato in bianco)'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Pinot nero (vinificato in bianco)'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
Vino 'Oltrepò Pavese' Bianco,vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Pinot Nero': massimo (<=) 40%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Pinot Nero', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco, varietà Riesling'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Nero', Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Passito, varietà Moscato'",vino 'Bianco Passito',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Sauvignon'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Sauvignon'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Malvasia'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Di Candia Aromatica': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Di Candia Aromatica'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Pinot nero (vinificato in bianco)'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Pavia, Provincia di Agrigento","Stradella, Lombardy, Lirio"
Vino 'Bianco dell'Empolese' Vin Santo,vino 'Vin Santo',DOC vino 'Bianco dell'Empolese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 40%, Vitigno 'Moscato Bianco': 0, Vitigno 'Trebbiano Toscano': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Moscato Bianco', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Florence,
Vino 'Bianco dell'Empolese' Bianco,vino 'Bianco',DOC vino 'Bianco dell'Empolese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 40%, Vitigno 'Trebbiano Toscano': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Trebbiano Toscano'",Valle d'Aosta,Provincia di Florence,
Vino 'Asti Sottozona Canelli' Bianco,vino 'Bianco',DOCG vino 'Asti Sottozona Canelli',Vitigno 'Moscato Bianco': 100%,,,Vitigno 'Moscato Bianco',Valle d'Aosta,Provincia di Agrigento,"Camo, Canelli, Costigliole d'Asti"
Vino 'Asti Sottozona Strevi' Bianco,vino 'Bianco',DOCG vino 'Asti Sottozona Strevi',Vitigno 'Moscato Bianco': 100%,,,Vitigno 'Moscato Bianco',Valle d'Aosta,Provincia di Agrigento,Cassine
Vino 'Gambellara Classico' Bianco Spumante,vino 'Bianco Spumante',DOC vino 'Gambellara Classico',"Vitigno 'Garganega': minimo (>=) 80%, Vitigno 'Pinot Bianco', Vitigno 'Chardonnay', Vitigno 'Trebbiano Di Soave': massimo (<=) 20%",80%,20%,"Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Pinot Bianco', Vitigno 'Trebbiano Di Soave'",Valle d'Aosta,Provincia di Agrigento,Gambellara
Vino 'Gambellara Classico' Bianco Classico,vino 'Bianco Classico',DOC vino 'Gambellara Classico',"Vitigno 'Garganega': minimo (>=) 80%, Vitigno 'Pinot Bianco', Vitigno 'Chardonnay', Vitigno 'Trebbiano Di Soave': massimo (<=) 20%",80%,20%,"Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Pinot Bianco', Vitigno 'Trebbiano Di Soave'",Valle d'Aosta,Provincia di Agrigento,Gambellara
Vino 'Vallagarina Trento' Rosso Frizzante,vino 'Rosso Frizzante',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Novello, varietà due vitigni a bacca nera ammessi e classificati per la Regione'","vino 'Novello ', vino 'Novello'",IGT vino 'Vallagarina Trento',"Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Regione': 100%, Vitigno 'Marzemino': 0%",,,"Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Regione', Vitigno 'Marzemino'",Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Bianco, varietà due vitigni a bacca bianca ammessi e classificati per la Regione'",vino 'Bianco',IGT vino 'Vallagarina Trento',Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
Vino 'Vallagarina Trento' Rosato Frizzante,vino 'Rosato Frizzante',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Rosso Frizzante, varietà due vitigni a bacca nera ammessi e classificati per la Regione'",vino 'Rosso Frizzante',IGT vino 'Vallagarina Trento',"Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Regione': 100%, Vitigno 'Marzemino': 0%",,,"Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Regione', Vitigno 'Marzemino'",Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Bianco Frizzante, varietà due vitigni a bacca bianca ammessi e classificati per la Regione'",vino 'Bianco Frizzante',IGT vino 'Vallagarina Trento',Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Rosso Frizzante, varietà vitigno a bacca nera ammesso e classificato per la Regione'",vino 'Rosso Frizzante',IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino': 0%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Marzemino', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione'",Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
Vino 'Vallagarina Trento' Rosso,vino 'Rosso',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
Vino 'Vallagarina Trento' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
Vino 'Vallagarina Trento' Rosato,vino 'Rosato',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Rosso, varietà due vitigni a bacca nera ammessi e classificati per la Regione'",vino 'Rosso',IGT vino 'Vallagarina Trento',"Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Regione': 100%, Vitigno 'Marzemino': 0%",,,"Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Regione', Vitigno 'Marzemino'",Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Bianco Frizzante, varietà vitigno a bacca bianca ammesso e classificato per la Regione'",vino 'Bianco Frizzante',IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione'",Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Novello, varietà vitigno a bacca nera ammesso e classificato per la Regione'","vino 'Novello ', vino 'Novello'",IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino': 0%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Marzemino', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione'",Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Rosso, varietà vitigno a bacca nera ammesso e classificato per la Regione'",vino 'Rosso',IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Marzemino': 0%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Marzemino', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione'",Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
"Vino 'Vallagarina Trento' Bianco, varietà vitigno a bacca bianca ammesso e classificato per la Regione'",vino 'Bianco',IGT vino 'Vallagarina Trento',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione'",Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
Vino 'Vallagarina Trento' Bianco,vino 'Bianco',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
Vino 'Vallagarina Trento' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Vallagarina Trento',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Valle d'Aosta,Trentino (quotidiano),"Aldeno, Avio, Trentino"
Vino 'Bianco di Castelfranco Emilia' Bianco,vino 'Bianco',IGT vino 'Bianco di Castelfranco Emilia',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 40%, Vitigno 'Montù': minimo (>=) 60%",60%,40%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Montu'', Vitigno 'Montù'",Valle d'Aosta,"Provincia di Bologna, Provincia di Agrigento","Bazzano, Crespellano"
Vino 'Colli Pesaresi sottozona Barchi' Bianco,vino 'Bianco',DOC vino 'Colli Pesaresi sottozona Barchi',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 25%, Vitigno 'Trebbiano Toscano (Localmente Chiamato Albanella)', Vitigno 'Verdicchio', Vitigno 'Biancame', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero Da Vinificare In Bianco', Vitigno 'Riesling Italico', Vitigno 'Chardonnay', Vitigno 'Sauvignon', Vitigno 'Pinot Bianco': minimo (>=) 75%",75%,25%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Biancame', Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero Da Vinificare In Bianco', Vitigno 'Riesling Italico', Vitigno 'Sauvignon', Vitigno 'Trebbiano Toscano (Localmente Chiamato Albanella)', Vitigno 'Verdicchio'",Valle d'Aosta,Provincia di Agrigento,"Auditore, Barchi, Marche, Fossombrone, Monteciccardo, Montemaggiore al Metauro, Orciano di Pesaro, Piagge, Saltara, Sassocorvaro, Serrungarina"
"Vino 'Colli Pesaresi sottozona Barchi' Rosso, varietà Sangiovese",vino 'Rosso',DOC vino 'Colli Pesaresi sottozona Barchi',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Sangiovese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Auditore, Barchi, Marche, Fossombrone, Monteciccardo, Montemaggiore al Metauro, Orciano di Pesaro, Piagge, Saltara, Sassocorvaro, Serrungarina"
"Vino 'Colli Pesaresi sottozona Barchi' Novello, varietà Sangiovese","vino 'Novello ', vino 'Novello'",DOC vino 'Colli Pesaresi sottozona Barchi',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Sangiovese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Auditore, Barchi, Marche, Fossombrone, Monteciccardo, Montemaggiore al Metauro, Orciano di Pesaro, Piagge, Saltara, Sassocorvaro, Serrungarina"
Vino 'Colli Pesaresi sottozona Barchi' Rosato,vino 'Rosato',DOC vino 'Colli Pesaresi sottozona Barchi',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Sangiovese': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Auditore, Barchi, Marche, Fossombrone, Monteciccardo, Montemaggiore al Metauro, Orciano di Pesaro, Piagge, Saltara, Sassocorvaro, Serrungarina"
Vino 'Colli Pesaresi sottozona Barchi' Rosso,vino 'Rosso',DOC vino 'Colli Pesaresi sottozona Barchi',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Sangiovese': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Sangiovese'",Valle d'Aosta,Provincia di Agrigento,"Auditore, Barchi, Marche, Fossombrone, Monteciccardo, Montemaggiore al Metauro, Orciano di Pesaro, Piagge, Saltara, Sassocorvaro, Serrungarina"
Vino 'Colli Pesaresi sottozona Barchi' Spumante,vino 'Spumante',DOC vino 'Colli Pesaresi sottozona Barchi',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 25%, Vitigno 'Trebbiano Toscano (Localmente Chiamato Albanella)', Vitigno 'Verdicchio', Vitigno 'Biancame', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero Da Vinificare In Bianco', Vitigno 'Riesling Italico', Vitigno 'Chardonnay', Vitigno 'Sauvignon', Vitigno 'Pinot Bianco': minimo (>=) 75%",75%,25%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Biancame', Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero Da Vinificare In Bianco', Vitigno 'Riesling Italico', Vitigno 'Sauvignon', Vitigno 'Trebbiano Toscano (Localmente Chiamato Albanella)', Vitigno 'Verdicchio'",Valle d'Aosta,Provincia di Agrigento,"Barchi, Marche, Fossombrone, Montemaggiore al Metauro, Piagge, Saltara, Sassocorvaro, Serrungarina"
